Model No.,Model Type,Accuracy,Precision,Recall,AUC,F1,Val_Accuracy,Val_Precision,Val_Recall,Val_AUC,Val_F1
1765715477230460282,SVM,0.7216,0.7079,0.7545,0.7216,0.7304,0.725,0.5517,0.64,0.7018,0.5926
1765715477230460282,XGBClassifier,0.8802,0.8671,0.8982,0.8802,0.8824,0.7125,0.5357,0.6,0.6818,0.566
1765715477230460282,AdaBoost,0.6786,0.6685,0.7083,0.6786,0.6879,0.7,0.5172,0.6,0.6727,0.5556
1765715477230460282,LogisticRegression,0.5952,0.5593,0.8988,0.5952,0.6895,0.5375,0.3966,0.92,0.6418,0.5542
1765715477230460282,NeuralNetwork,0.7262,0.7184,0.744,0.7262,0.731,0.6875,0.5,0.52,0.6418,0.5098
1845126890046441844,RandomForestClassifier,0.994,0.994,0.994,0.994,0.994,0.675,0.48,0.48,0.6218,0.48
1845126890046441844,SVM,0.7202,0.7079,0.75,0.7202,0.7283,0.7,0.5172,0.6,0.6727,0.5556
1845126890046441844,XGBClassifier,0.872,0.8834,0.8571,0.872,0.8701,0.7125,0.5455,0.48,0.6491,0.5106
1845126890046441844,AdaBoost,0.6618,0.6425,0.7294,0.6618,0.6832,0.525,0.3488,0.6,0.5455,0.4412
1845126890046441844,LogisticRegression,0.6,0.5634,0.8882,0.6,0.6895,0.45,0.339,0.8,0.5455,0.4762
1845126890046441844,NeuralNetwork,0.6765,0.6724,0.6882,0.6765,0.6802,0.625,0.4194,0.52,0.5964,0.4643
1845126890046441844,RandomForestClassifier,0.9912,0.9941,0.9882,0.9912,0.9912,0.625,0.4,0.4,0.5636,0.4
1845126890046441844,SVM,0.7265,0.7251,0.7294,0.7265,0.7273,0.65,0.4483,0.52,0.6145,0.4815
1845126890046441844,XGBClassifier,0.8588,0.8675,0.8471,0.8588,0.8571,0.6375,0.4231,0.44,0.5836,0.4314
1845126890046441844,AdaBoost,0.6497,0.6497,0.6497,0.6497,0.6497,0.675,0.4839,0.6,0.6545,0.5357
1845126890046441844,LogisticRegression,0.6243,0.5786,0.9153,0.6243,0.709,0.525,0.3818,0.84,0.6109,0.525
1834349134443449646,NeuralNetwork,0.661,0.6326,0.7684,0.661,0.6939,0.5375,0.35,0.56,0.5436,0.4308
1834349134443449646,RandomForestClassifier,0.9944,0.9944,0.9944,0.9944,0.9944,0.6875,0.5,0.44,0.62,0.4681
1834349134443449646,SVM,0.7034,0.6915,0.7345,0.7034,0.7123,0.675,0.4839,0.6,0.6545,0.5357
1834349134443449646,XGBClassifier,0.8672,0.8779,0.8531,0.8672,0.8653,0.675,0.4815,0.52,0.6327,0.5
1834349134443449646,AdaBoost,0.6909,0.7086,0.6485,0.6909,0.6772,0.55,0.359,0.56,0.5527,0.4375
1834349134443449646,LogisticRegression,0.6545,0.6041,0.897,0.6545,0.722,0.4375,0.3333,0.8,0.5364,0.4706
1834349134443449646,NeuralNetwork,0.7242,0.7079,0.7636,0.7242,0.7347,0.5125,0.3409,0.6,0.5364,0.4348
3044674211718339999,RandomForestClassifier,0.9879,0.982,0.9939,0.9879,0.988,0.575,0.3784,0.56,0.5709,0.4516
3044674211718339999,SVM,0.7424,0.774,0.6848,0.7424,0.7267,0.5625,0.3684,0.56,0.5618,0.4444
3044674211718339999,XGBClassifier,0.8727,0.8868,0.8545,0.8727,0.8704,0.55,0.3721,0.64,0.5745,0.4706
3044674211718339999,AdaBoost,0.6722,0.6722,0.6722,0.6722,0.6722,0.6875,0.5,0.6,0.6636,0.5455
3044674211718339999,LogisticRegression,0.6139,0.574,0.8833,0.6139,0.6958,0.525,0.3774,0.8,0.6,0.5128
3044674211718339999,NeuralNetwork,0.7028,0.6763,0.7778,0.7028,0.7235,0.6125,0.425,0.68,0.6309,0.5231
3044674211718339999,RandomForestClassifier,0.9889,0.9835,0.9944,0.9889,0.989,0.6125,0.4,0.48,0.5764,0.4364
3044674211718339999,SVM,0.7194,0.7158,0.7278,0.7194,0.7218,0.6875,0.5,0.64,0.6745,0.5614
3044674211718339999,XGBClassifier,0.8639,0.8619,0.8667,0.8639,0.8643,0.675,0.4815,0.52,0.6327,0.5
3044674211718339999,AdaBoost,0.6898,0.7006,0.6627,0.6898,0.6811,0.575,0.3846,0.6,0.5818,0.4688
3044674211718339999,LogisticRegression,0.6386,0.5898,0.9096,0.6386,0.7156,0.4375,0.3387,0.84,0.5473,0.4828
3993466256887162384,NeuralNetwork,0.738,0.7724,0.6747,0.738,0.7203,0.5375,0.3125,0.4,0.5,0.3509
3993466256887162384,RandomForestClassifier,0.994,0.994,0.994,0.994,0.994,0.625,0.4324,0.64,0.6291,0.5161
3993466256887162384,SVM,0.741,0.7299,0.7651,0.741,0.7471,0.5875,0.3947,0.6,0.5909,0.4762
3993466256887162384,XGBClassifier,0.8946,0.8922,0.8976,0.8946,0.8949,0.5875,0.3947,0.6,0.5909,0.4762
3993466256887162384,AdaBoost,0.6872,0.6959,0.6648,0.6872,0.68,0.675,0.4815,0.52,0.6327,0.5
3993466256887162384,LogisticRegression,0.6034,0.5645,0.905,0.6034,0.6953,0.4375,0.3333,0.8,0.5364,0.4706
3993466256887162384,NeuralNetwork,0.6899,0.6753,0.7318,0.6899,0.7024,0.625,0.4324,0.64,0.6291,0.5161
5037529943280997164,RandomForestClassifier,0.9944,0.989,1.0,0.9944,0.9944,0.6125,0.35,0.28,0.5218,0.3111
5037529943280997164,SVM,0.7067,0.7176,0.6816,0.7067,0.6991,0.6375,0.4286,0.48,0.5945,0.4528
5037529943280997164,XGBClassifier,0.8687,0.8474,0.8994,0.8687,0.8726,0.625,0.4074,0.44,0.5745,0.4231
5037529943280997164,AdaBoost,0.6935,0.7731,0.5476,0.6935,0.6411,0.7,0.5185,0.56,0.6618,0.5385
5037529943280997164,LogisticRegression,0.6161,0.5753,0.8869,0.6161,0.6979,0.575,0.4082,0.8,0.6364,0.5405
5037529943280997164,NeuralNetwork,0.6577,0.7524,0.4702,0.6577,0.5788,0.6875,0.5,0.36,0.5982,0.4186
5037529943280997164,RandomForestClassifier,0.9881,0.9881,0.9881,0.9881,0.9881,0.7375,0.5667,0.68,0.7218,0.6182
5037529943280997164,SVM,0.7202,0.7643,0.6369,0.7202,0.6948,0.7,0.5185,0.56,0.6618,0.5385
5037529943280997164,XGBClassifier,0.8869,0.8963,0.875,0.8869,0.8855,0.7125,0.5417,0.52,0.66,0.5306
5037529943280997164,AdaBoost,0.6989,0.7365,0.6193,0.6989,0.6728,0.7125,0.5385,0.56,0.6709,0.549
5037529943280997164,LogisticRegression,0.6364,0.5923,0.875,0.6364,0.7064,0.5,0.3636,0.8,0.5818,0.5
6717012161690904388,NeuralNetwork,0.7301,0.7425,0.7045,0.7301,0.723,0.575,0.3636,0.48,0.5491,0.4138
6717012161690904388,RandomForestClassifier,0.9915,0.9832,1.0,0.9915,0.9915,0.5875,0.375,0.48,0.5582,0.4211
6717012161690904388,SVM,0.7188,0.7362,0.6818,0.7187,0.708,0.7,0.5161,0.64,0.6836,0.5714
6717012161690904388,XGBClassifier,0.8466,0.8765,0.8068,0.8466,0.8402,0.675,0.4815,0.52,0.6327,0.5
6717012161690904388,AdaBoost,0.6573,0.6489,0.6854,0.6573,0.6667,0.5875,0.4,0.64,0.6018,0.4923
6717012161690904388,LogisticRegression,0.632,0.5842,0.9157,0.632,0.7133,0.4625,0.3548,0.88,0.5764,0.5057
6717012161690904388,NeuralNetwork,0.6713,0.6784,0.6517,0.6713,0.6648,0.6375,0.4333,0.52,0.6055,0.4727
6717012161690904388,RandomForestClassifier,0.9916,0.9834,1.0,0.9916,0.9916,0.675,0.4828,0.56,0.6436,0.5185
6717012161690904388,SVM,0.6882,0.6831,0.7022,0.6882,0.6925,0.6,0.4,0.56,0.5891,0.4667
2526729714521429695,XGBClassifier,0.8764,0.8941,0.8539,0.8764,0.8736,0.6125,0.4,0.48,0.5764,0.4364
2526729714521429695,AdaBoost,0.6994,0.7006,0.6966,0.6994,0.6986,0.6,0.3939,0.52,0.5782,0.4483
2526729714521429695,LogisticRegression,0.6376,0.5911,0.8933,0.6376,0.7114,0.5,0.3585,0.76,0.5709,0.4872
2526729714521429695,NeuralNetwork,0.7191,0.7053,0.7528,0.7191,0.7283,0.575,0.3846,0.6,0.5818,0.4688
2526729714521429695,RandomForestClassifier,0.9916,0.9944,0.9888,0.9916,0.9915,0.65,0.4545,0.6,0.6364,0.5172
2526729714521429695,SVM,0.7331,0.7485,0.7022,0.7331,0.7246,0.6,0.3939,0.52,0.5782,0.4483
2526729714521429695,XGBClassifier,0.8848,0.8827,0.8876,0.8848,0.8852,0.65,0.4545,0.6,0.6364,0.5172
2526729714521429695,AdaBoost,0.681,0.7442,0.5517,0.681,0.6337,0.7375,0.5909,0.52,0.6782,0.5532
2526729714521429695,LogisticRegression,0.6034,0.5647,0.9023,0.6034,0.6947,0.5375,0.4,0.96,0.6527,0.5647
1574817210230881141,NeuralNetwork,0.7299,0.7353,0.7184,0.7299,0.7267,0.675,0.4828,0.56,0.6436,0.5185
1574817210230881141,RandomForestClassifier,0.9914,0.9942,0.9885,0.9914,0.9914,0.6125,0.4062,0.52,0.5873,0.4561
1574817210230881141,SVM,0.7011,0.7397,0.6207,0.7011,0.675,0.7,0.52,0.52,0.6509,0.52
1574817210230881141,XGBClassifier,0.8851,0.8895,0.8793,0.8851,0.8844,0.675,0.4839,0.6,0.6545,0.5357
1574817210230881141,AdaBoost,0.6821,0.676,0.6994,0.6821,0.6875,0.6875,0.5,0.68,0.6855,0.5763
1574817210230881141,LogisticRegression,0.6243,0.5811,0.8902,0.6243,0.7032,0.525,0.3818,0.84,0.6109,0.525
1574817210230881141,NeuralNetwork,0.6618,0.7154,0.5376,0.6618,0.6139,0.625,0.3529,0.24,0.52,0.2857
1574817210230881141,RandomForestClassifier,0.9942,0.9942,0.9942,0.9942,0.9942,0.6375,0.4231,0.44,0.5836,0.4314
1574817210230881141,SVM,0.7254,0.7294,0.7168,0.7254,0.723,0.6875,0.5,0.52,0.6418,0.5098
1574817210230881141,XGBClassifier,0.8699,0.8855,0.8497,0.8699,0.8673,0.5875,0.3,0.24,0.4927,0.2667
1574817210230881141,AdaBoost,0.6676,0.6611,0.6879,0.6676,0.6742,0.6125,0.425,0.68,0.6309,0.5231
6863446531447468891,LogisticRegression,0.6532,0.6,0.9191,0.6532,0.726,0.4875,0.3667,0.88,0.5945,0.5176
6863446531447468891,NeuralNetwork,0.6936,0.6736,0.7514,0.6936,0.7104,0.575,0.3953,0.68,0.6036,0.5
6863446531447468891,RandomForestClassifier,0.9913,0.9885,0.9942,0.9913,0.9914,0.65,0.4545,0.6,0.6364,0.5172
6863446531447468891,SVM,0.7225,0.7081,0.7572,0.7225,0.7318,0.575,0.3846,0.6,0.5818,0.4688
6863446531447468891,XGBClassifier,0.8786,0.8876,0.8671,0.8786,0.8772,0.5875,0.3667,0.44,0.5473,0.4
6863446531447468891,AdaBoost,0.7283,0.7548,0.6763,0.7283,0.7134,0.5875,0.375,0.48,0.5582,0.4211
6863446531447468891,LogisticRegression,0.6647,0.6154,0.8786,0.6647,0.7238,0.5375,0.375,0.72,0.5873,0.4932
6863446531447468891,NeuralNetwork,0.7399,0.761,0.6994,0.7399,0.7289,0.625,0.4138,0.48,0.5855,0.4444
6863446531447468891,RandomForestClassifier,0.9971,1.0,0.9942,0.9971,0.9971,0.5875,0.3667,0.44,0.5473,0.4
6863446531447468891,SVM,0.7572,0.7665,0.7399,0.7572,0.7529,0.625,0.4242,0.56,0.6073,0.4828
6205458721037548516,XGBClassifier,0.8844,0.8982,0.8671,0.8844,0.8824,0.575,0.3333,0.36,0.5164,0.3462
6205458721037548516,AdaBoost,0.6954,0.6954,0.6954,0.6954,0.6954,0.6,0.4103,0.64,0.6109,0.5
6205458721037548516,LogisticRegression,0.6437,0.5969,0.8851,0.6437,0.713,0.5,0.3636,0.8,0.5818,0.5
6205458721037548516,NeuralNetwork,0.5,0.0,0.0,0.5,0.0,0.6875,0.0,0.0,0.5,0.0
6205458721037548516,RandomForestClassifier,0.9885,0.9885,0.9885,0.9885,0.9885,0.6375,0.4231,0.44,0.5836,0.4314
6205458721037548516,SVM,0.727,0.7283,0.7241,0.727,0.7262,0.575,0.3714,0.52,0.56,0.4333
6205458721037548516,XGBClassifier,0.8851,0.9136,0.8506,0.8851,0.881,0.5875,0.3571,0.4,0.5364,0.3774
6205458721037548516,AdaBoost,0.6796,0.6796,0.6796,0.6796,0.6796,0.6,0.4103,0.64,0.6109,0.5
6205458721037548516,LogisticRegression,0.6326,0.5882,0.884,0.6326,0.7064,0.5,0.3729,0.88,0.6036,0.5238
1025715222544682066,NeuralNetwork,0.7431,0.7444,0.7403,0.7431,0.7424,0.6125,0.4062,0.52,0.5873,0.4561
1025715222544682066,RandomForestClassifier,0.9917,0.989,0.9945,0.9917,0.9917,0.6375,0.4286,0.48,0.5945,0.4528
1025715222544682066,SVM,0.7293,0.7427,0.7017,0.7293,0.7216,0.6375,0.4412,0.6,0.6273,0.5085
1025715222544682066,XGBClassifier,0.8895,0.8895,0.8895,0.8895,0.8895,0.6125,0.4,0.48,0.5764,0.4364
1025715222544682066,AdaBoost,0.6836,0.6994,0.6441,0.6836,0.6706,0.6625,0.4667,0.56,0.6345,0.5091
1025715222544682066,LogisticRegression,0.6271,0.5812,0.9096,0.6271,0.7093,0.5125,0.3833,0.92,0.6236,0.5412
5428678131259008082,NeuralNetwork,0.7006,0.7101,0.678,0.7006,0.6936,0.65,0.44,0.44,0.5927,0.44
5428678131259008082,RandomForestClassifier,0.9944,0.9888,1.0,0.9944,0.9944,0.575,0.3333,0.36,0.5164,0.3462
5428678131259008082,SVM,0.709,0.7229,0.678,0.709,0.6997,0.6875,0.5,0.48,0.6309,0.4898
5428678131259008082,XGBClassifier,0.8785,0.8722,0.887,0.8785,0.8796,0.5875,0.3667,0.44,0.5473,0.4
5428678131259008082,AdaBoost,0.6908,0.6854,0.7052,0.6908,0.6952,0.5875,0.3947,0.6,0.5909,0.4762
5428678131259008082,LogisticRegression,0.6301,0.5862,0.8844,0.6301,0.7051,0.5,0.3585,0.76,0.5709,0.4872
5428678131259008082,NeuralNetwork,0.711,0.7017,0.7341,0.711,0.7175,0.5625,0.3684,0.56,0.5618,0.4444
5428678131259008082,RandomForestClassifier,0.9884,0.9884,0.9884,0.9884,0.9884,0.675,0.4839,0.6,0.6545,0.5357
5428678131259008082,SVM,0.7197,0.7289,0.6994,0.7197,0.7139,0.625,0.4242,0.56,0.6073,0.4828
5428678131259008082,XGBClassifier,0.8815,0.8976,0.8613,0.8815,0.8791,0.675,0.4857,0.68,0.6764,0.5667
5428678131259008082,AdaBoost,0.6503,0.6398,0.6879,0.6503,0.663,0.6125,0.4286,0.72,0.6418,0.5373
5428678131259008082,LogisticRegression,0.6098,0.5693,0.9017,0.6098,0.698,0.4375,0.3438,0.88,0.5582,0.4944
7499237734999213784,NeuralNetwork,0.6936,0.6936,0.6936,0.6936,0.6936,0.675,0.4872,0.76,0.6982,0.5938
7499237734999213784,RandomForestClassifier,0.9942,1.0,0.9884,0.9942,0.9942,0.65,0.4483,0.52,0.6145,0.4815
7499237734999213784,SVM,0.7197,0.7262,0.7052,0.7197,0.7155,0.625,0.4359,0.68,0.64,0.5312
7499237734999213784,XGBClassifier,0.8786,0.897,0.8555,0.8786,0.8757,0.6375,0.4375,0.56,0.6164,0.4912
7499237734999213784,AdaBoost,0.6921,0.6909,0.6951,0.6921,0.693,0.6625,0.4667,0.56,0.6345,0.5091
7499237734999213784,LogisticRegression,0.6799,0.6224,0.9146,0.6799,0.7407,0.5625,0.3958,0.76,0.6164,0.5205
3769567867774747595,NeuralNetwork,0.7104,0.6971,0.7439,0.7104,0.7198,0.675,0.4815,0.52,0.6327,0.5
3769567867774747595,RandomForestClassifier,0.9909,0.9879,0.9939,0.9909,0.9909,0.7125,0.5357,0.6,0.6818,0.566
3769567867774747595,SVM,0.7073,0.6954,0.7378,0.7073,0.716,0.6625,0.4643,0.52,0.6236,0.4906
3769567867774747595,XGBClassifier,0.8963,0.9012,0.8902,0.8963,0.8957,0.7125,0.5385,0.56,0.6709,0.549
3769567867774747595,AdaBoost,0.7096,0.7134,0.7006,0.7096,0.7069,0.6375,0.4375,0.56,0.6164,0.4912
3769567867774747595,LogisticRegression,0.6796,0.622,0.9162,0.6796,0.7409,0.425,0.322,0.76,0.5164,0.4524
3769567867774747595,NeuralNetwork,0.6946,0.6776,0.7425,0.6946,0.7086,0.6,0.4146,0.68,0.6218,0.5152
3769567867774747595,RandomForestClassifier,0.994,0.9882,1.0,0.994,0.994,0.65,0.4483,0.52,0.6145,0.4815
3769567867774747595,SVM,0.7216,0.7202,0.7246,0.7216,0.7224,0.6375,0.4375,0.56,0.6164,0.4912
3769567867774747595,XGBClassifier,0.8892,0.8963,0.8802,0.8892,0.8882,0.625,0.4138,0.48,0.5855,0.4444
6348907121895338924,AdaBoost,0.6802,0.6782,0.686,0.6802,0.6821,0.6125,0.4062,0.52,0.5873,0.4561
6348907121895338924,LogisticRegression,0.593,0.5588,0.8837,0.593,0.6847,0.475,0.3651,0.92,0.5964,0.5227
6348907121895338924,NeuralNetwork,0.7093,0.7069,0.7151,0.7093,0.711,0.625,0.4194,0.52,0.5964,0.4643
6348907121895338924,RandomForestClassifier,0.9942,0.9942,0.9942,0.9942,0.9942,0.6625,0.4667,0.56,0.6345,0.5091
6348907121895338924,SVM,0.7326,0.7353,0.7267,0.7326,0.731,0.575,0.3636,0.48,0.5491,0.4138
6348907121895338924,XGBClassifier,0.9012,0.9107,0.8895,0.9012,0.9,0.5625,0.3529,0.48,0.54,0.4068
6348907121895338924,AdaBoost,0.6784,0.6894,0.6491,0.6784,0.6687,0.5875,0.4048,0.68,0.6127,0.5075
6348907121895338924,LogisticRegression,0.655,0.6056,0.8889,0.655,0.7204,0.425,0.3158,0.72,0.5055,0.439
8874430123942322323,NeuralNetwork,0.7368,0.7213,0.7719,0.7368,0.7458,0.4875,0.3333,0.64,0.5291,0.4384
8874430123942322323,RandomForestClassifier,0.9971,0.9942,1.0,0.9971,0.9971,0.55,0.359,0.56,0.5527,0.4375
8874430123942322323,SVM,0.7661,0.7661,0.7661,0.7661,0.7661,0.5125,0.3333,0.56,0.5255,0.4179
8874430123942322323,XGBClassifier,0.8801,0.8824,0.8772,0.8801,0.8798,0.55,0.3429,0.48,0.5309,0.4
8874430123942322323,AdaBoost,0.6657,0.7111,0.5581,0.6657,0.6254,0.725,0.56,0.56,0.68,0.56
8874430123942322323,LogisticRegression,0.6017,0.5636,0.9012,0.6017,0.6935,0.4875,0.371,0.92,0.6055,0.5287
8874430123942322323,NeuralNetwork,0.6599,0.6871,0.5872,0.6599,0.6332,0.6875,0.5,0.68,0.6855,0.5763
8874430123942322323,RandomForestClassifier,0.9913,0.9884,0.9942,0.9913,0.9913,0.6625,0.4615,0.48,0.6127,0.4706
6566909561941271534,SVM,0.6948,0.7161,0.6453,0.6948,0.6789,0.7125,0.5385,0.56,0.6709,0.549
6566909561941271534,XGBClassifier,0.875,0.8772,0.8721,0.875,0.8746,0.6875,0.5,0.52,0.6418,0.5098
6566909561941271534,AdaBoost,0.6733,0.6763,0.6648,0.6733,0.6705,0.5875,0.4,0.64,0.6018,0.4923
6566909561941271534,LogisticRegression,0.608,0.5688,0.892,0.608,0.6947,0.4625,0.3636,0.96,0.5982,0.5275
6566909561941271534,NeuralNetwork,0.7216,0.7321,0.6989,0.7216,0.7151,0.5625,0.375,0.6,0.5727,0.4615
6566909561941271534,RandomForestClassifier,0.9972,0.9944,1.0,0.9972,0.9972,0.575,0.3784,0.56,0.5709,0.4516
6566909561941271534,SVM,0.7472,0.7351,0.7727,0.7472,0.7535,0.5625,0.375,0.6,0.5727,0.4615
6566909561941271534,XGBClassifier,0.8807,0.8941,0.8636,0.8807,0.8786,0.525,0.3415,0.56,0.5345,0.4242
6566909561941271534,AdaBoost,0.6744,0.7,0.6105,0.6744,0.6522,0.7,0.5172,0.6,0.6727,0.5556
6566909561941271534,LogisticRegression,0.5843,0.5505,0.9186,0.5843,0.6885,0.5875,0.4231,0.88,0.6673,0.5714
6899427751594309517,NeuralNetwork,0.7064,0.6983,0.7267,0.7064,0.7123,0.675,0.4839,0.6,0.6545,0.5357
6899427751594309517,RandomForestClassifier,1.0,1.0,1.0,1.0,1.0,0.7125,0.5417,0.52,0.66,0.5306
6899427751594309517,SVM,0.7267,0.7216,0.7384,0.7267,0.7299,0.7,0.5161,0.64,0.6836,0.5714
6899427751594309517,XGBClassifier,0.8895,0.9241,0.8488,0.8895,0.8848,0.7375,0.5625,0.72,0.7327,0.6316
6899427751594309517,AdaBoost,0.7093,0.7045,0.7209,0.7093,0.7126,0.575,0.3636,0.48,0.5491,0.4138
6899427751594309517,LogisticRegression,0.6395,0.5976,0.8547,0.6395,0.7033,0.4625,0.3333,0.72,0.5327,0.4557
6899427751594309517,NeuralNetwork,0.7297,0.7365,0.7151,0.7297,0.7257,0.6125,0.4,0.48,0.5764,0.4364
8515246958911912601,RandomForestClassifier,0.9884,0.9941,0.9826,0.9884,0.9883,0.5625,0.3529,0.48,0.54,0.4068
8515246958911912601,SVM,0.75,0.7529,0.7442,0.75,0.7485,0.5875,0.375,0.48,0.5582,0.4211
8515246958911912601,XGBClassifier,0.8634,0.8743,0.8488,0.8634,0.8614,0.625,0.4286,0.6,0.6182,0.5
8515246958911912601,AdaBoost,0.6723,0.6871,0.6328,0.6723,0.6588,0.6125,0.425,0.68,0.6309,0.5231
8515246958911912601,LogisticRegression,0.6186,0.5755,0.904,0.6186,0.7033,0.4625,0.35,0.84,0.5655,0.4941
8515246958911912601,NeuralNetwork,0.6893,0.703,0.6554,0.6893,0.6784,0.6125,0.4286,0.72,0.6418,0.5373
8515246958911912601,RandomForestClassifier,0.9915,0.9943,0.9887,0.9915,0.9915,0.65,0.4516,0.56,0.6255,0.5
8515246958911912601,SVM,0.6977,0.7215,0.6441,0.6977,0.6806,0.6,0.4103,0.64,0.6109,0.5
8515246958911912601,XGBClassifier,0.887,0.887,0.887,0.887,0.887,0.6125,0.4167,0.6,0.6091,0.4918
8515246958911912601,AdaBoost,0.6766,0.6612,0.7246,0.6766,0.6914,0.5625,0.3684,0.56,0.5618,0.4444
8515246958911912601,LogisticRegression,0.6677,0.612,0.9162,0.6677,0.7338,0.4375,0.3333,0.8,0.5364,0.4706
3657855080709169905,NeuralNetwork,0.6377,0.6055,0.7904,0.6377,0.6857,0.525,0.3725,0.76,0.5891,0.5
3657855080709169905,RandomForestClassifier,0.991,0.9881,0.994,0.991,0.991,0.6375,0.4412,0.6,0.6273,0.5085
3657855080709169905,SVM,0.7246,0.7219,0.7305,0.7246,0.7262,0.6,0.4054,0.6,0.6,0.4839
3657855080709169905,XGBClassifier,0.8802,0.8671,0.8982,0.8802,0.8824,0.625,0.4359,0.68,0.64,0.5312
3657855080709169905,AdaBoost,0.6989,0.8273,0.5028,0.6989,0.6254,0.7125,0.5556,0.4,0.6273,0.4651
3657855080709169905,LogisticRegression,0.6381,0.5926,0.884,0.6381,0.7095,0.5125,0.3793,0.88,0.6127,0.5301
3657855080709169905,NeuralNetwork,0.6989,0.7308,0.6298,0.6989,0.6766,0.6,0.3871,0.48,0.5673,0.4286
3657855080709169905,RandomForestClassifier,0.989,0.989,0.989,0.989,0.989,0.675,0.4839,0.6,0.6545,0.5357
3657855080709169905,SVM,0.7376,0.8116,0.6188,0.7376,0.7022,0.6875,0.5,0.48,0.6309,0.4898
3657855080709169905,XGBClassifier,0.8619,0.9018,0.8122,0.8619,0.8547,0.65,0.4516,0.56,0.6255,0.5
3657855080709169905,AdaBoost,0.6716,0.6986,0.6036,0.6716,0.6476,0.6875,0.5,0.76,0.7073,0.6032
3657855080709169905,LogisticRegression,0.6331,0.5875,0.8935,0.6331,0.7089,0.4875,0.3788,1.0,0.6273,0.5495
4938666351823465951,NeuralNetwork,0.6775,0.6765,0.6805,0.6775,0.6785,0.575,0.4118,0.84,0.6473,0.5526
4938666351823465951,RandomForestClassifier,0.997,1.0,0.9941,0.997,0.997,0.65,0.4571,0.64,0.6473,0.5333
4938666351823465951,SVM,0.7337,0.7883,0.6391,0.7337,0.7059,0.6875,0.5,0.68,0.6855,0.5763
4938666351823465951,XGBClassifier,0.8846,0.9012,0.8639,0.8846,0.8822,0.55,0.3514,0.52,0.5418,0.4194
4938666351823465951,AdaBoost,0.6506,0.6606,0.6193,0.6506,0.6393,0.725,0.5556,0.6,0.6909,0.5769
4938666351823465951,LogisticRegression,0.5994,0.5614,0.9091,0.5994,0.6941,0.475,0.3651,0.92,0.5964,0.5227
4938666351823465951,NeuralNetwork,0.7216,0.7468,0.6705,0.7216,0.7066,0.6875,0.5,0.68,0.6855,0.5763
1519585688980709073,RandomForestClassifier,0.9915,0.9887,0.9943,0.9915,0.9915,0.625,0.4194,0.52,0.5964,0.4643
1519585688980709073,SVM,0.6989,0.7273,0.6364,0.6989,0.6788,0.725,0.56,0.56,0.68,0.56
1519585688980709073,XGBClassifier,0.892,0.9012,0.8807,0.892,0.8908,0.7,0.5152,0.68,0.6945,0.5862
1519585688980709073,AdaBoost,0.7079,0.7312,0.6573,0.7079,0.6923,0.6625,0.4688,0.6,0.6455,0.5263
1519585688980709073,LogisticRegression,0.6152,0.5756,0.8764,0.6152,0.6949,0.525,0.3774,0.8,0.6,0.5128
1519585688980709073,NeuralNetwork,0.6994,0.6983,0.7022,0.6994,0.7003,0.65,0.4545,0.6,0.6364,0.5172
1519585688980709073,RandomForestClassifier,0.9944,0.9944,0.9944,0.9944,0.9944,0.6,0.3871,0.48,0.5673,0.4286
1519585688980709073,SVM,0.7275,0.7455,0.691,0.7275,0.7172,0.6875,0.5,0.6,0.6636,0.5455
1519585688980709073,XGBClassifier,0.8764,0.8807,0.8708,0.8764,0.8757,0.6875,0.5,0.52,0.6418,0.5098
1519585688980709073,AdaBoost,0.6761,0.6845,0.6534,0.6761,0.6686,0.6375,0.4286,0.48,0.5945,0.4528
1519585688980709073,LogisticRegression,0.6193,0.575,0.9148,0.6193,0.7061,0.425,0.322,0.76,0.5164,0.4524
6287876848083136682,NeuralNetwork,0.7017,0.6878,0.7386,0.7017,0.7123,0.575,0.3714,0.52,0.56,0.4333
6287876848083136682,RandomForestClassifier,0.9943,0.9943,0.9943,0.9943,0.9943,0.575,0.3333,0.36,0.5164,0.3462
6287876848083136682,SVM,0.7301,0.7238,0.7443,0.7301,0.7339,0.6,0.3939,0.52,0.5782,0.4483
6287876848083136682,XGBClassifier,0.8722,0.8743,0.8693,0.8722,0.8718,0.5,0.2581,0.32,0.4509,0.2857
6287876848083136682,AdaBoost,0.6805,0.6918,0.6509,0.6805,0.6707,0.625,0.4324,0.64,0.6291,0.5161
6287876848083136682,LogisticRegression,0.6124,0.5731,0.8817,0.6124,0.6946,0.45,0.3443,0.84,0.5564,0.4884
4540007133402733735,NeuralNetwork,0.7367,0.7564,0.6982,0.7367,0.7262,0.6125,0.4211,0.64,0.62,0.5079
4540007133402733735,RandomForestClassifier,0.997,0.9941,1.0,0.997,0.9971,0.6875,0.5,0.6,0.6636,0.5455
4540007133402733735,SVM,0.7396,0.7516,0.716,0.7396,0.7333,0.6125,0.4211,0.64,0.62,0.5079
4540007133402733735,XGBClassifier,0.9024,0.9048,0.8994,0.9024,0.9021,0.65,0.4444,0.48,0.6036,0.4615
4540007133402733735,AdaBoost,0.7052,0.7205,0.6705,0.7052,0.6946,0.5875,0.375,0.48,0.5582,0.4211
4540007133402733735,LogisticRegression,0.6676,0.6142,0.9017,0.6676,0.7307,0.5,0.3636,0.8,0.5818,0.5
